transaction_id,customer_id,transaction_timestamp,transaction_amount,payment_method,device_type,location,merchant_category,is_international,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,account_age_days,previous_fraud_flag,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,fraud_flag,fraud_risk
T0073744,C29568,2026-03-19 19:56:25.222199,159.6,Debit Card,Tablet,India,Travel,0,7,95.58,0,1032,0,0,0,0,0,0,0,Low
T0073745,C18548,2025-08-04 19:56:25.222218,39.04,Debit Card,Mobile,Australia,Gaming,0,10,45.31,2,396,0,0,0,1,1,0,0,Low
T0073746,C20909,2025-09-29 19:56:25.222236,295.82,Apple Pay,Desktop,Australia,Luxury,1,13,165.74,4,49,0,0,1,1,0,1,1,Medium
T0073747,C27902,2026-04-24 19:56:25.222255,78.87,Debit Card,Tablet,USA,Electronics,0,7,54.36,0,1853,1,0,0,0,0,0,0,Low
T0073748,C07789,2025-06-14 19:56:25.222273,40.24,Credit Card,Mobile,Germany,Gaming,1,13,167.82,0,1735,1,0,1,1,1,1,1,High
T0073749,C29983,2025-10-17 19:56:25.222293,62.58,Credit Card,Tablet,India,Luxury,1,10,100.83,4,1263,1,0,1,1,0,0,1,High
T0073750,C04839,2025-06-11 19:56:25.222312,164.64,Apple Pay,Desktop,Australia,Luxury,0,7,111.73,4,225,1,0,0,0,0,0,0,Medium
T0073751,C05821,2026-03-08 19:56:25.222329,13.43,PayPal,Desktop,UK,Gaming,0,14,182.42,2,1746,0,0,0,1,0,1,0,Low
T0073752,C13413,2025-05-26 19:56:25.222347,18.41,Google Pay,Desktop,India,Fashion,0,12,178.51,2,142,0,0,0,1,0,1,0,Low
T0073753,C21890,2026-02-09 19:56:25.222365,3.49,Credit Card,Mobile,USA,Luxury,1,1,94.12,4,928,0,0,1,0,0,0,0,Medium
T0073754,C20768,2026-01-04 19:56:25.222383,49.2,Debit Card,Tablet,Australia,Fashion,0,14,103.54,3,510,0,0,0,1,0,1,0,Medium
T0073755,C28406,2026-04-10 19:56:25.222401,26.91,Debit Card,Desktop,India,Electronics,1,12,99.32,0,1805,0,0,1,1,0,1,0,Medium
T0073756,C15415,2025-06-08 19:56:25.222419,41.63,PayPal,Mobile,UK,Electronics,0,8,62.65,4,665,1,0,0,0,0,0,0,Medium
T0073757,C04106,2025-07-06 19:56:25.222436,84.38,Credit Card,Mobile,India,Fashion,1,2,45.88,3,997,0,0,1,0,0,0,0,Medium
T0073758,C21771,2025-11-02 19:56:25.222456,48.52,Credit Card,Desktop,Germany,Fashion,1,5,189.49,2,922,0,0,1,0,0,0,0,Low
T0073759,C22694,2026-01-25 19:56:25.222475,91.54,PayPal,Tablet,USA,Gaming,1,3,49.94,2,1118,1,0,1,0,0,0,1,Medium
T0073760,C16960,2026-04-25 19:56:25.222492,19.76,Debit Card,Mobile,Canada,Luxury,0,12,28.01,2,1425,0,0,0,1,0,1,0,Low
T0073761,C07060,2025-05-22 19:56:25.222521,103.41,PayPal,Mobile,UK,Fashion,1,9,24.26,3,1291,1,1,1,1,0,0,1,High
T0073762,C04772,2026-03-27 19:56:25.222540,56.03,Debit Card,Desktop,India,Gaming,0,7,92.46,4,681,1,0,0,0,0,0,0,Medium
T0073763,C04258,2025-06-02 19:56:25.222558,169.33,Google Pay,Mobile,Germany,Groceries,1,14,61.14,0,1241,0,1,1,1,0,1,1,Medium
T0073764,C02756,2025-05-04 19:56:25.222580,81.1,Apple Pay,Mobile,Canada,Gaming,1,12,191.32,3,834,0,0,1,1,1,1,1,High
T0073765,C18713,2025-07-26 19:56:25.222599,4.24,Google Pay,Mobile,USA,Electronics,1,7,68.94,3,243,1,0,1,0,1,0,1,High
T0073766,C05036,2025-06-26 19:56:25.222617,98.74,Google Pay,Tablet,UK,Travel,0,7,170.08,3,1592,1,0,0,0,0,0,0,Medium
T0073767,C12698,2025-07-23 19:56:25.222638,336.03,Apple Pay,Mobile,India,Fashion,0,3,25.85,4,1427,1,1,0,0,0,0,1,Medium
T0073768,C24379,2025-11-11 19:56:25.222658,324.6,Debit Card,Mobile,UK,Electronics,0,8,111.76,2,348,1,1,0,0,1,0,1,Medium
T0073769,C28167,2026-04-18 19:56:25.222676,297.43,Apple Pay,Tablet,USA,Fashion,0,11,130.99,2,1693,0,1,0,1,0,1,1,Medium
T0073770,C24722,2025-11-09 19:56:25.222694,190.31,Debit Card,Tablet,UK,Travel,1,5,131.14,2,1923,1,0,1,0,0,0,1,Medium
T0073771,C26460,2026-01-01 19:56:25.222712,103.05,Debit Card,Mobile,Canada,Luxury,0,8,30.7,0,1411,1,1,0,0,0,0,0,Medium
T0073772,C18765,2025-05-28 19:56:25.222730,308.82,PayPal,Desktop,USA,Electronics,1,14,122.57,0,1773,0,1,1,1,0,1,1,Medium
T0073773,C19243,2025-10-18 19:56:25.222748,7.8,Debit Card,Desktop,Canada,Groceries,1,14,196.19,2,101,1,0,1,1,0,1,1,High
T0073774,C29085,2025-07-02 19:56:25.222765,184.49,Debit Card,Desktop,Australia,Travel,1,2,51.72,4,681,1,1,1,0,0,0,1,High
T0073775,C02108,2025-05-06 19:56:25.222783,124.22,Credit Card,Tablet,USA,Groceries,0,11,60.19,2,35,0,1,0,1,0,1,1,Medium
T0073776,C28176,2025-09-15 19:56:25.222803,65.14,Apple Pay,Desktop,Australia,Gaming,1,2,154.39,3,797,0,0,1,0,0,0,0,Medium
T0073777,C29961,2026-04-25 19:56:25.222822,168.42,Google Pay,Desktop,USA,Gaming,0,11,56.93,4,939,1,1,0,1,0,1,1,High
T0073778,C26752,2025-08-25 19:56:25.222840,42.84,PayPal,Desktop,USA,Luxury,0,6,145.85,4,1606,1,0,0,0,0,0,0,Medium
T0073779,C25668,2025-10-11 19:56:25.222860,71.94,PayPal,Tablet,Germany,Travel,1,6,125.05,4,1892,0,0,1,0,0,0,0,Medium
T0073780,C24425,2025-06-14 19:56:25.222878,176.6,Apple Pay,Mobile,USA,Travel,0,11,197.95,1,75,0,0,0,1,0,1,0,Low
T0073781,C02292,2025-05-28 19:56:25.222896,105.34,Credit Card,Tablet,USA,Fashion,1,14,83.57,0,779,0,0,1,1,0,1,0,Medium
T0073782,C14695,2025-07-08 19:56:25.222914,12.86,Apple Pay,Desktop,Canada,Groceries,1,11,138.97,4,1630,0,0,1,1,0,1,1,Medium
T0073783,C27971,2025-05-30 19:56:25.222932,98.61,Credit Card,Desktop,Canada,Groceries,1,2,27.73,2,1430,1,1,1,0,0,0,1,High
T0073784,C07123,2025-05-26 19:56:25.222950,473.18,Debit Card,Mobile,Australia,Electronics,1,3,184.66,0,1389,1,1,1,0,0,0,1,Medium
T0073785,C18273,2025-05-27 19:56:25.222972,3.97,Credit Card,Mobile,Germany,Luxury,1,11,132.16,1,1464,0,0,1,1,0,1,1,Medium
T0073786,C25771,2026-02-19 19:56:25.222991,21.19,Google Pay,Desktop,USA,Gaming,1,9,186.23,0,1257,1,0,1,1,0,0,1,Medium
T0073787,C19603,2025-05-28 19:56:25.223009,161.96,Debit Card,Tablet,India,Gaming,0,3,143.81,4,436,0,0,0,0,0,0,0,Low
T0073788,C28239,2026-04-28 19:56:25.223027,196.59,Credit Card,Tablet,India,Gaming,0,4,181.48,1,746,1,0,0,0,0,0,0,Low
T0073789,C17275,2026-02-25 19:56:25.223044,40.18,Debit Card,Mobile,India,Electronics,0,11,27.25,1,528,1,0,0,1,1,1,1,Medium
T0073790,C04349,2025-07-18 19:56:25.223063,261.19,PayPal,Desktop,Canada,Groceries,1,1,95.97,2,1628,1,1,1,0,0,0,1,High
T0073791,C10057,2025-06-11 19:56:25.223087,423.45,Google Pay,Desktop,Australia,Gaming,1,1,198.86,1,653,0,1,1,0,0,0,1,Medium
T0073792,C15258,2025-07-17 19:56:25.223118,18.41,Credit Card,Desktop,Canada,Fashion,1,2,143.43,2,417,1,0,1,0,0,0,1,Medium
T0073793,C27781,2026-01-31 19:56:25.223150,15.39,Credit Card,Tablet,Canada,Fashion,0,8,196.92,1,929,0,0,0,0,0,0,0,Low
T0073794,C04647,2025-09-05 19:56:25.223183,63.96,Credit Card,Desktop,Germany,Fashion,1,10,49.88,1,1793,0,0,1,1,0,0,0,Medium
T0073795,C04008,2026-01-19 19:56:25.223205,97.37,Debit Card,Tablet,Australia,Groceries,1,2,188.23,1,1348,0,0,1,0,0,0,0,Low
T0073796,C19026,2025-08-03 19:56:25.223232,29.3,Debit Card,Mobile,UK,Electronics,0,11,117.3,3,865,1,0,0,1,1,1,1,High
T0073797,C08848,2025-09-20 19:56:25.223252,71.43,Google Pay,Tablet,Canada,Electronics,0,1,164.37,3,1573,0,0,0,0,0,0,0,Low
T0073798,C19815,2026-04-14 19:56:25.223270,51.11,Google Pay,Mobile,Germany,Fashion,0,8,22.54,0,1486,0,1,0,0,1,0,0,Low
T0073799,C20605,2025-11-02 19:56:25.223288,65.07,PayPal,Mobile,India,Electronics,0,11,170.86,4,1622,0,0,0,1,0,1,0,Medium
T0073800,C22651,2025-08-12 19:56:25.223306,34.25,Credit Card,Tablet,Canada,Luxury,0,1,180.22,2,471,1,0,0,0,0,0,0,Low
T0073801,C28154,2025-05-03 19:56:25.223332,36.71,PayPal,Mobile,India,Travel,1,3,143.1,1,1008,0,0,1,0,1,0,0,Medium
T0073802,C15711,2025-11-04 19:56:25.223365,29.55,PayPal,Mobile,India,Gaming,1,10,47.43,0,1100,1,0,1,1,0,0,1,Medium
T0073803,C19897,2025-10-20 19:56:25.223384,39.99,Credit Card,Desktop,Germany,Luxury,0,8,44.81,1,846,1,0,0,0,0,0,0,Low
T0073804,C03224,2025-07-14 19:56:25.223406,128.87,PayPal,Desktop,Canada,Groceries,1,5,107.06,2,1119,1,0,1,0,0,0,1,Medium
T0073805,C08494,2025-11-12 19:56:25.223425,170.29,Apple Pay,Desktop,India,Fashion,1,5,54.9,0,1612,0,1,1,0,0,0,0,Medium
T0073806,C25607,2025-07-24 19:56:25.223443,11.51,Apple Pay,Mobile,India,Gaming,1,10,40.36,0,1465,0,0,1,1,1,0,0,Medium
T0073807,C10366,2025-06-04 19:56:25.223466,80.4,PayPal,Desktop,Australia,Electronics,1,10,162.64,2,1133,0,0,1,1,0,0,0,Medium
T0073808,C03653,2026-01-10 19:56:25.223484,45.16,PayPal,Tablet,USA,Groceries,1,12,22.91,3,1228,0,0,1,1,0,1,1,Medium
T0073809,C18835,2026-03-18 19:56:25.223502,300.33,Apple Pay,Tablet,UK,Groceries,0,11,158.78,3,212,0,0,0,1,0,1,0,Medium
T0073810,C23430,2026-01-09 19:56:25.223520,45.95,Debit Card,Mobile,Germany,Fashion,1,11,101.48,0,120,1,0,1,1,0,1,1,Medium
T0073811,C13865,2025-08-22 19:56:25.223538,359.0,Credit Card,Desktop,UK,Fashion,1,11,94.56,2,197,0,1,1,1,0,1,1,High
T0073812,C16801,2025-12-26 19:56:25.223556,50.39,Apple Pay,Tablet,India,Luxury,1,2,172.13,2,1966,0,0,1,0,0,0,0,Low
T0073813,C08203,2025-07-14 19:56:25.223577,278.32,Credit Card,Mobile,UK,Gaming,0,1,24.18,3,1402,0,1,0,0,0,0,0,Medium
T0073814,C29639,2025-05-06 19:56:25.223596,100.67,PayPal,Desktop,UK,Electronics,0,7,78.36,3,567,1,0,0,0,0,0,0,Medium
T0073815,C26306,2026-04-08 19:56:25.223614,64.32,Apple Pay,Mobile,Germany,Fashion,0,1,199.01,2,1929,1,0,0,0,1,0,0,Medium
T0073816,C00334,2026-03-23 19:56:25.223631,54.05,Debit Card,Mobile,Canada,Fashion,1,4,98.04,3,656,0,0,1,0,0,0,0,Medium
T0073817,C12390,2025-10-19 19:56:25.223649,51.39,Apple Pay,Desktop,Australia,Electronics,1,4,57.0,0,1817,1,0,1,0,0,0,0,Medium
T0073818,C08842,2025-12-03 19:56:25.223668,262.8,Google Pay,Mobile,UK,Travel,0,9,193.38,1,308,1,0,0,1,0,0,0,Medium
T0073819,C05693,2025-06-05 19:56:25.223685,38.48,PayPal,Mobile,UK,Groceries,0,1,122.99,2,1357,0,0,0,0,0,0,0,Low
T0073820,C09494,2025-09-09 19:56:25.223703,8.82,PayPal,Tablet,Australia,Gaming,0,2,182.79,3,1939,0,0,0,0,0,0,0,Low
T0073821,C25210,2025-11-26 19:56:25.223720,126.76,Debit Card,Tablet,USA,Gaming,0,12,169.98,0,1911,0,0,0,1,0,1,0,Low
T0073822,C07681,2025-09-15 19:56:25.223740,30.2,Apple Pay,Mobile,UK,Groceries,1,6,170.4,0,838,1,0,1,0,0,0,0,Medium
T0073823,C29967,2026-03-20 19:56:25.223761,228.1,Credit Card,Mobile,UK,Groceries,0,8,54.46,4,904,1,1,0,0,0,0,1,Medium
T0073824,C18706,2026-01-10 19:56:25.223779,7.76,Credit Card,Tablet,India,Gaming,1,2,43.42,3,1608,1,0,1,0,0,0,1,Medium
T0073825,C03219,2025-05-02 19:56:25.223798,16.63,Google Pay,Tablet,Germany,Travel,1,7,167.29,4,1367,1,0,1,0,0,0,1,Medium
T0073826,C08555,2026-04-15 19:56:25.223816,32.48,Apple Pay,Mobile,USA,Groceries,1,13,90.36,2,1179,1,0,1,1,1,1,1,High
T0073827,C18627,2025-12-22 19:56:25.223834,136.83,Credit Card,Desktop,Australia,Travel,0,9,160.7,0,1383,1,0,0,1,0,0,0,Low
T0073828,C24416,2025-05-16 19:56:25.223853,53.91,Google Pay,Mobile,USA,Fashion,0,13,112.49,3,1766,1,0,0,1,1,1,1,High
T0073829,C20487,2025-09-11 19:56:25.223872,52.4,Google Pay,Desktop,Germany,Gaming,1,8,130.46,4,366,1,0,1,0,0,0,1,Medium
T0073830,C19490,2026-01-27 19:56:25.223890,33.94,Debit Card,Desktop,Australia,Luxury,1,4,133.62,0,1478,1,0,1,0,0,0,0,Medium
T0073831,C05809,2026-03-08 19:56:25.223910,23.76,Credit Card,Tablet,India,Travel,1,14,82.98,0,233,1,0,1,1,0,1,1,Medium
T0073832,C26642,2025-05-05 19:56:25.223929,197.0,Credit Card,Desktop,UK,Electronics,0,7,198.26,2,685,0,0,0,0,0,0,0,Low
T0073833,C17893,2026-04-05 19:56:25.223946,335.13,PayPal,Desktop,Germany,Electronics,0,3,176.36,4,1588,0,0,0,0,0,0,0,Low
T0073834,C26292,2025-11-17 19:56:25.223966,51.81,Debit Card,Tablet,Australia,Electronics,0,12,198.21,1,138,0,0,0,1,0,1,0,Low
T0073835,C20976,2026-03-01 19:56:25.223984,48.8,Google Pay,Mobile,USA,Groceries,1,4,155.02,4,1314,0,0,1,0,0,0,0,Medium
T0073836,C24600,2026-03-28 19:56:25.224002,54.28,Credit Card,Mobile,USA,Fashion,0,7,146.5,4,1243,1,0,0,0,0,0,0,Medium
T0073837,C13726,2025-05-15 19:56:25.224021,16.04,Apple Pay,Mobile,Canada,Groceries,1,3,26.74,4,1337,1,0,1,0,0,0,1,Medium
T0073838,C18607,2025-07-19 19:56:25.224039,5.23,Debit Card,Desktop,Australia,Luxury,0,1,135.64,0,1458,0,0,0,0,0,0,0,Low
T0073839,C13950,2025-10-24 19:56:25.224057,10.91,PayPal,Mobile,Germany,Luxury,1,8,59.61,0,1987,1,0,1,0,1,0,1,Medium
T0073840,C22296,2025-05-10 19:56:25.224077,158.49,Debit Card,Tablet,USA,Luxury,0,3,195.12,2,1410,1,0,0,0,0,0,0,Low
T0073841,C07894,2025-09-01 19:56:25.224095,70.99,Apple Pay,Mobile,UK,Luxury,0,1,147.2,3,399,1,0,0,0,0,0,0,Medium
T0073842,C07452,2025-11-22 19:56:25.224113,20.67,Credit Card,Mobile,Germany,Groceries,0,5,157.39,0,90,0,0,0,0,1,0,0,Low
T0073843,C14155,2025-08-18 19:56:25.224131,136.22,Credit Card,Tablet,USA,Luxury,1,14,30.65,1,1277,0,1,1,1,0,1,1,High
T0073844,C24360,2026-03-01 19:56:25.224149,207.56,PayPal,Tablet,Australia,Electronics,1,4,68.55,3,43,1,1,1,0,0,0,1,High
T0073845,C17396,2026-02-22 19:56:25.224177,86.89,Credit Card,Tablet,USA,Gaming,0,9,151.21,3,1175,1,0,0,1,0,0,1,Medium
T0073846,C12943,2025-11-20 19:56:25.224216,157.13,PayPal,Desktop,Germany,Gaming,0,8,125.32,2,1787,1,0,0,0,0,0,0,Low
T0073847,C03267,2025-08-19 19:56:25.224236,47.99,Debit Card,Mobile,Germany,Luxury,0,4,139.69,2,1059,1,0,0,0,0,0,0,Low
T0073848,C13309,2025-10-12 19:56:25.224254,120.62,Apple Pay,Tablet,Canada,Groceries,0,6,114.96,3,1731,0,0,0,0,0,0,0,Low
T0073849,C23956,2025-12-18 19:56:25.224278,172.58,Google Pay,Tablet,Australia,Fashion,0,10,169.8,2,509,0,0,0,1,0,0,0,Low
T0073850,C17793,2026-03-14 19:56:25.224314,40.07,Debit Card,Tablet,India,Gaming,0,9,66.68,3,1894,0,0,0,1,0,0,0,Low
T0073851,C18694,2025-09-03 19:56:25.224332,44.61,Google Pay,Tablet,Canada,Travel,1,4,146.95,3,210,0,0,1,0,0,0,0,Medium
T0073852,C27863,2025-05-02 19:56:25.224350,31.64,PayPal,Tablet,India,Fashion,1,2,24.38,0,1305,0,0,1,0,0,0,0,Low
T0073853,C08744,2026-03-26 19:56:25.224368,21.96,Debit Card,Tablet,UK,Groceries,1,10,149.34,1,1580,0,0,1,1,0,0,0,Medium
T0073854,C09015,2025-07-02 19:56:25.224386,149.88,Google Pay,Tablet,Germany,Gaming,0,8,23.77,2,1002,1,1,0,0,0,0,1,Medium
T0073855,C19318,2025-06-03 19:56:25.224404,47.2,Apple Pay,Desktop,Canada,Fashion,0,12,178.74,1,759,1,0,0,1,0,1,1,Medium
T0073856,C03481,2025-12-18 19:56:25.224422,468.19,Apple Pay,Tablet,Canada,Groceries,1,12,58.82,3,14,0,1,1,1,0,1,1,High
T0073857,C08538,2025-10-30 19:56:25.224440,95.91,Google Pay,Mobile,Germany,Gaming,0,5,154.09,2,73,0,0,0,0,1,0,0,Low
T0073858,C23913,2025-08-08 19:56:25.224461,70.3,Apple Pay,Mobile,Germany,Travel,1,14,110.43,0,476,1,0,1,1,0,1,1,Medium
T0073859,C14414,2025-12-30 19:56:25.224480,300.54,Google Pay,Mobile,Germany,Luxury,0,7,153.03,4,495,1,0,0,0,0,0,0,Medium
T0073860,C06036,2025-07-01 19:56:25.224499,30.77,Credit Card,Mobile,Australia,Groceries,0,8,45.52,3,1762,1,0,0,0,0,0,0,Medium
T0073861,C25347,2026-02-23 19:56:25.224517,144.51,Google Pay,Tablet,Germany,Electronics,0,4,71.61,4,1112,0,1,0,0,0,0,0,Medium
T0073862,C13594,2025-10-09 19:56:25.224535,262.06,Debit Card,Desktop,USA,Electronics,0,11,28.87,1,71,1,1,0,1,0,1,1,High
T0073863,C05712,2025-11-19 19:56:25.224553,111.87,Apple Pay,Tablet,USA,Fashion,1,14,29.14,2,376,1,1,1,1,0,1,1,High
T0073864,C19864,2025-06-06 19:56:25.224571,121.39,Debit Card,Desktop,Canada,Travel,1,6,136.3,4,419,1,0,1,0,0,0,1,Medium
T0073865,C13391,2025-09-26 19:56:25.224589,74.7,PayPal,Desktop,Australia,Fashion,0,13,119.47,3,396,1,0,0,1,0,1,1,Medium
T0073866,C19935,2025-10-02 19:56:25.224607,188.23,Apple Pay,Desktop,USA,Gaming,0,2,56.03,3,171,0,1,0,0,0,0,0,Medium
T0073867,C07097,2025-10-05 19:56:25.224625,9.73,PayPal,Mobile,India,Travel,0,14,101.74,0,456,1,0,0,1,0,1,0,Medium
T0073868,C03276,2025-06-21 19:56:25.224646,7.46,PayPal,Tablet,India,Luxury,1,8,88.04,3,905,1,0,1,0,0,0,1,Medium
T0073869,C24352,2026-03-03 19:56:25.224667,89.03,Apple Pay,Tablet,Canada,Gaming,1,5,163.99,3,217,0,0,1,0,0,0,0,Medium
T0073870,C29749,2025-07-16 19:56:25.224685,14.05,PayPal,Tablet,India,Luxury,1,6,157.38,3,404,0,0,1,0,0,0,0,Medium
T0073871,C09047,2025-06-24 19:56:25.224706,60.58,Apple Pay,Tablet,USA,Gaming,1,3,148.41,4,1623,1,0,1,0,0,0,1,Medium
T0073872,C02318,2026-02-09 19:56:25.224724,0.1,Credit Card,Mobile,Canada,Fashion,1,2,161.34,3,1078,1,0,1,0,0,0,1,Medium
T0073873,C11671,2026-03-16 19:56:25.224742,126.92,PayPal,Mobile,Australia,Electronics,0,11,97.5,3,1648,0,0,0,1,0,1,0,Medium
T0073874,C18779,2026-02-02 19:56:25.224760,2.67,Credit Card,Tablet,India,Luxury,1,11,120.87,2,238,0,0,1,1,0,1,1,Medium
T0073875,C08348,2025-04-30 19:56:25.224779,116.34,Debit Card,Mobile,India,Travel,1,11,20.97,2,916,0,1,1,1,1,1,1,High
T0073876,C16954,2025-10-22 19:56:25.224797,101.43,Debit Card,Mobile,Australia,Luxury,0,5,55.15,1,756,1,0,0,0,0,0,0,Low
T0073877,C02590,2025-05-23 19:56:25.224817,57.32,Debit Card,Mobile,India,Luxury,1,12,63.05,0,439,1,0,1,1,0,1,1,Medium
T0073878,C28952,2026-01-19 19:56:25.224835,40.5,Credit Card,Tablet,Germany,Groceries,1,4,145.55,3,221,0,0,1,0,0,0,0,Medium
T0073879,C28842,2025-10-02 19:56:25.224853,395.96,Apple Pay,Desktop,Canada,Electronics,0,6,198.77,1,1951,1,0,0,0,0,0,0,Low
T0073880,C21462,2025-06-26 19:56:25.224871,223.46,Credit Card,Desktop,India,Travel,0,11,138.15,4,658,1,0,0,1,0,1,1,Medium
T0073881,C11826,2025-08-01 19:56:25.224889,78.77,Credit Card,Mobile,UK,Groceries,0,7,127.23,0,747,0,0,0,0,1,0,0,Low
T0073882,C11394,2026-04-01 19:56:25.224907,7.43,Debit Card,Tablet,Canada,Electronics,0,13,132.34,3,1058,0,0,0,1,0,1,0,Medium
T0073883,C24540,2025-06-14 19:56:25.224925,72.57,Credit Card,Desktop,India,Luxury,0,9,39.98,4,477,0,0,0,1,0,0,0,Low
T0073884,C01177,2026-03-16 19:56:25.224942,329.95,PayPal,Tablet,Germany,Groceries,0,9,68.62,4,1008,1,1,0,1,0,0,1,High
T0073885,C11561,2025-06-27 19:56:25.224962,1.74,Apple Pay,Tablet,UK,Electronics,1,12,128.48,2,1793,1,0,1,1,0,1,1,High
T0073886,C25261,2026-03-05 19:56:25.224982,304.18,Apple Pay,Desktop,Germany,Groceries,1,14,115.61,2,1055,1,1,1,1,0,1,1,High
T0073887,C06558,2025-05-12 19:56:25.225003,161.85,Credit Card,Tablet,Germany,Luxury,1,2,110.02,1,1073,1,0,1,0,0,0,1,Medium
T0073888,C14650,2026-04-25 19:56:25.225021,18.86,Debit Card,Desktop,Canada,Luxury,0,13,75.8,4,325,0,0,0,1,0,1,0,Medium
T0073889,C01378,2025-07-13 19:56:25.225040,347.6,Debit Card,Desktop,Germany,Groceries,1,6,130.84,0,648,1,1,1,0,0,0,1,Medium
T0073890,C19952,2025-12-16 19:56:25.225058,45.13,Google Pay,Desktop,UK,Fashion,1,5,196.16,1,1728,1,0,1,0,0,0,1,Medium
T0073891,C03650,2025-10-14 19:56:25.225076,104.76,Credit Card,Mobile,Canada,Groceries,1,8,80.83,0,983,0,0,1,0,1,0,0,Low
T0073892,C08891,2025-09-15 19:56:25.225096,85.57,Google Pay,Desktop,Canada,Groceries,1,9,80.26,1,966,1,0,1,1,0,0,1,Medium
T0073893,C24776,2025-09-06 19:56:25.225115,17.7,Apple Pay,Mobile,USA,Electronics,1,7,103.34,3,1873,0,0,1,0,0,0,0,Medium
T0073894,C19591,2025-06-25 19:56:25.225133,37.84,Debit Card,Tablet,UK,Groceries,0,1,90.58,4,1584,1,0,0,0,0,0,0,Medium
T0073895,C21042,2025-12-30 19:56:25.225153,172.97,Google Pay,Tablet,India,Luxury,1,4,82.78,2,1056,1,1,1,0,0,0,1,High
T0073896,C01906,2025-09-19 19:56:25.225171,93.93,Google Pay,Mobile,Australia,Fashion,0,1,152.36,3,1584,0,0,0,0,1,0,0,Low
T0073897,C23678,2025-05-13 19:56:25.225190,2.75,Credit Card,Desktop,India,Electronics,1,14,96.74,1,336,0,0,1,1,0,1,1,Medium
T0073898,C07902,2025-07-30 19:56:25.225208,27.74,Debit Card,Mobile,UK,Fashion,1,12,149.75,1,1624,1,0,1,1,0,1,1,High
T0073899,C03899,2025-05-25 19:56:25.225232,9.16,PayPal,Tablet,USA,Luxury,1,10,116.28,0,157,0,0,1,1,0,0,0,Low
T0073900,C23837,2026-03-07 19:56:25.225259,14.99,Credit Card,Desktop,India,Luxury,1,8,157.49,0,42,0,0,1,0,0,0,0,Low
T0073901,C19624,2025-12-13 19:56:25.225277,64.86,Debit Card,Desktop,Canada,Electronics,0,14,119.54,0,1856,1,0,0,1,0,1,0,Medium
T0073902,C07071,2026-02-13 19:56:25.225295,38.21,Apple Pay,Mobile,Australia,Gaming,0,8,136.04,1,1215,0,0,0,0,0,0,0,Low
T0073903,C29839,2026-03-11 19:56:25.225314,270.02,Google Pay,Desktop,Germany,Electronics,0,8,171.54,2,1915,0,0,0,0,0,0,0,Low
T0073904,C24598,2025-09-15 19:56:25.225335,54.08,Credit Card,Mobile,India,Electronics,1,5,93.16,1,1686,0,0,1,0,1,0,0,Medium
T0073905,C08947,2025-11-13 19:56:25.225365,100.47,Credit Card,Mobile,Germany,Gaming,0,11,157.71,1,973,1,0,0,1,0,1,1,Medium
T0073906,C21586,2026-04-24 19:56:25.225384,200.79,Debit Card,Tablet,Australia,Fashion,0,10,148.64,1,1290,1,0,0,1,0,0,0,Medium
T0073907,C27882,2025-10-05 19:56:25.225402,32.99,Google Pay,Desktop,Germany,Travel,1,12,23.58,0,257,0,0,1,1,0,1,0,Medium
T0073908,C22951,2025-08-26 19:56:25.225422,16.26,Google Pay,Tablet,USA,Gaming,1,9,53.13,3,831,1,0,1,1,0,0,1,High
T0073909,C19656,2025-10-10 19:56:25.225440,302.0,Apple Pay,Tablet,Australia,Luxury,0,8,105.21,0,1167,1,1,0,0,0,0,0,Medium
T0073910,C13380,2025-12-10 19:56:25.225458,394.94,Credit Card,Tablet,UK,Luxury,1,9,39.47,1,371,0,1,1,1,0,0,1,Medium
T0073911,C19428,2025-05-08 19:56:25.225478,129.52,Debit Card,Mobile,Canada,Fashion,0,13,54.08,2,1951,0,1,0,1,0,1,1,Medium
T0073912,C19853,2025-05-26 19:56:25.225496,175.89,PayPal,Desktop,India,Luxury,0,1,56.12,1,1114,0,1,0,0,0,0,0,Low
T0073913,C00544,2025-07-03 19:56:25.225520,229.56,Google Pay,Tablet,Germany,Gaming,1,5,48.0,3,440,0,1,1,0,0,0,1,Medium
T0073914,C15227,2025-07-12 19:56:25.225539,20.79,Credit Card,Mobile,Australia,Fashion,1,13,33.59,2,1014,1,0,1,1,0,1,1,High
T0073915,C03289,2025-05-16 19:56:25.225557,53.07,Credit Card,Desktop,Germany,Electronics,0,4,150.82,4,848,0,0,0,0,0,0,0,Low
T0073916,C01868,2025-05-29 19:56:25.225575,16.37,PayPal,Desktop,Australia,Gaming,1,6,142.92,2,1909,0,0,1,0,0,0,0,Low
T0073917,C27622,2025-12-11 19:56:25.225592,24.89,Google Pay,Tablet,Germany,Gaming,1,3,107.66,4,1516,1,0,1,0,0,0,1,Medium
T0073918,C26912,2026-02-14 19:56:25.225610,8.74,Google Pay,Mobile,Australia,Gaming,0,13,49.19,2,907,1,0,0,1,1,1,1,Medium
T0073919,C17116,2025-07-20 19:56:25.225628,61.29,PayPal,Desktop,Germany,Travel,0,11,196.41,0,1379,0,0,0,1,0,1,0,Low
T0073920,C17957,2025-06-11 19:56:25.225646,64.61,Apple Pay,Mobile,USA,Fashion,0,8,69.2,1,1174,0,0,0,0,0,0,0,Low
